Close
5.607858773352711
4.739089003553879
3.985830932572866
4.296741040391521
2.7800607370784824
4.415219602029645
5.735991483678217
4.523960130562548
5.173434184401347
4.288402532641213
3.5281236752345424
2.300583090323373
3.908817874479198
3.6357423557008075
3.2895206644375325
5.4948705055887155
4.918739279391719
4.018363041199472
3.2315945972759756
2.7376090033437546
2.506341930508065
2.9997242948235283
4.1892000932347795
3.511843901749219
4.252771798816619
4.57974980864118
4.648325456302019
3.7223142302001735
2.3282528397426234
5.524855150930262
